2019M10;2019M09;2019M08;2019M07;2019M06;2019M05;2019M04;2019M03;2019M02;2019M01;2018M12;2018M11;2018M10;2018M09;2018M08;2018M07;2018M06;2018M05;2018M04;2018M03;2018M02;2018M01;2017M12;2017M11;2017M10;2017M09;2017M08;2017M07;2017M06;2017M05;2017M04;2017M03;2017M02;2017M01;2016M12;2016M11;2016M10;2016M09;2016M08;2016M07;2016M06;2016M05;2016M04;2016M03;2016M02;2016M01;2015M12;2015M11;2015M10;2015M09;2015M08;2015M07;2015M06;2015M05;2015M04;2015M03;2015M02;2015M01;2014M12;2014M11;2014M10;2014M09;2014M08;2014M07;2014M06;2014M05;2014M04;2014M03;2014M02;2014M01;2013M12;2013M11;2013M10;2013M09;2013M08;2013M07;2013M06;2013M05;2013M04;2013M03;2013M02;2013M01;2012M12;2012M11;2012M10;2012M09;2012M08;2012M07;2012M06;2012M05;2012M04;2012M03;2012M02;2012M01;2011M12;2011M11;2011M10;2011M09;2011M08;2011M07;2011M06;2011M05;2011M04;2011M03;2011M02;2011M01;2010M12;2010M11;2010M10;2010M09;2010M08;2010M07;2010M06;2010M05;2010M04;2010M03;2010M02;2010M01;2009M12;2009M11;2009M10;2009M09;2009M08;2009M07;2009M06;2009M05;2009M04;2009M03;2009M02;2009M01;2008M12;2008M11;2008M10;2008M09;2008M08;2008M07;2008M06;2008M05;2008M04;2008M03;2008M02;2008M01;2007M12;2007M11;2007M10;2007M09;2007M08;2007M07;2007M06;2007M05;2007M04;2007M03;2007M02;2007M01;2006M12;2006M11;2006M10;2006M09;2006M08;2006M07;2006M06;2006M05;2006M04;2006M03;2006M02;2006M01;2005M12;2005M11;2005M10;2005M09;2005M08;2005M07;2005M06;2005M05;2005M04;2005M03;2005M02;2005M01;2004M12;2004M11;2004M10;2004M09;2004M08;2004M07;2004M06;2004M05;2004M04;2004M03;2004M02;2004M01;2003M12;2003M11;2003M10;2003M09;2003M08;2003M07;2003M06;2003M05;2003M04;2003M03;2003M02;2003M01;2002M12;2002M11;2002M10;2002M09;2002M08;2002M07;2002M06;2002M05;2002M04;2002M03;2002M02;2002M01;
107,484;112,728;89,733;110,930;99,099;91,160;101,154;112,733;98,512;104,014;96,767;89,865;107,095;99,132;110,348;112,191;102,456;88,445;105,405;113,414;113,874;105,456;94,193;88,173;98,105;119,509;103,294;102,703;122,653;98,887;92,927;128,538;104,511;110,656;98,654;92,304;100,910;112,664;84,258;104,255;106,570;83,820;100,650;116,684;107,913;102,670;100,210;87,644;100,035;115,237;95,502;111,102;104,554;89,215;92,189;113,501;98,291;92,522;101,621;85,144;83,383;113,889;70,710;115,157;88,052;89,468;97,719;96,110;96,962;100,023;87,686;81,967;90,381;105,507;83,982;98,897;80,346;93,640;81,148;98,013;92,181;107,182;76,549;84,505;97,173;111,765;94,533;118,874;82,290;103,857;82,288;119,929;100,067;117,802;86,194;84,957;89,921;114,992;91,655;120,015;83,683;110,498;88,786;116,036;116,225;105,850;106,501;99,697;117,495;141,004;98,487;118,740;93,711;132,414;107,618;126,857;124,759;104,891;104,443;97,767;124,965;142,344;91,024;126,029;105,019;91,389;111,406;122,471;129,705;126,306;131,124;96,782;137,067;162,936;104,013;143,220;134,766;95,646;124,153;130,090;145,698;132,040;108,242;118,761;180,775;161,076;110,328;128,552;119,460;121,731;133,148;165,594;149,278;133,923;116,496;115,476;153,364;172,685;109,556;127,302;103,284;149,301;123,313;159,942;143,135;114,011;106,514;122,094;157,337;184,705;109,081;120,918;111,048;119,181;143,249;159,220;148,086;126,419;97,459;146,632;149,160;174,553;111,757;134,007;114,296;129,078;106,594;176,716;159,430;134,327;92,133;116,872;186,665;186,630;92,810;143,958;98,982;128,222;121,277;167,118;161,959;132,372;101,682;117,244;182,082;187,344;98,919;146,693;90,529;133,187;127,078;173,711;165,872;130,725;
